1.0, -3.0, 0, 0.0, 0.0, 0.873068210889532, 0.4875980918073322
0.8596585733744453, -2.7721842697398418, 0, 0.0, 0.0, 0.8590325800620389, 0.5119209181035258
0.7506099468369825, -2.570639850009816, 0, 0.0, 0.0, 0.8467513682878514, 0.5319888347537488
0.6610811352403071, -2.3847799204438322, 0, 0.0, 0.0, 0.8310076361543214, 0.5562610076692478
0.5905174725456657, -2.213620108025589, 0, 0.0, 0.0, 0.8110059657048835, 0.5850378821846405
0.5381214866712465, -2.056007887447913, 0, 0.0, 0.0, 0.785859530546955, 0.6184050438414288
0.502977246642973, -1.9107444317832543, 0, 0.0, 0.0, 0.7546706177376494, 0.6561038475146099
0.4841517031388481, -1.7766781920186339, 0, 0.0, 0.0, 0.7166843074193063, 0.6973977369470804
0.48077102468440847, -1.652766389618439, 0, 0.0, 0.0, 0.671536446907478, 0.7409715247395678
0.49207082387717216, -1.5381090147170804, 0, 0.0, 0.0, 0.6195335354809381, 0.784970189506894
0.5174288086224761, -1.431961927171995, 0, 0.0, 0.0, 0.5618623956536924, 0.8272307104733803
0.5563800969767213, -1.333735575056115, 0, 0.0, 0.0, 0.5005470914868269, 0.8657093098749015
0.6086224516546559, -1.2429845116854645, 0, 0.0, 0.0, 0.4380926108628227, 0.8989298439296558
0.6740150527583179, -1.1593926353273578, 0, 0.0, 0.0, 0.37695145653699463, 0.9262330157226303
0.7525738600524818, -1.0827571972037462, 0, 0.0, 0.0, 0.31907013483324986, 0.9477311058826189
0.8444654108916714, -1.0129738352587578, 0, 0.0, 0.0, 0.2656855796474883, 0.9640597350617741
0.9500006187288894, -0.95002380293348, 0, 0.0, 0.0, -0.3825763065730389, 0.9239238981912591
1.0, -1.0, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
1.0, -0.9500000000000002, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
1.0, -0.8999999999999999, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
1.0, -0.8500000000000001, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
1.0, -0.7999999999999998, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
1.0, -0.75, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
1.0, -0.7000000000000002, 0, 0.0, 0.0, -0.7071067811865475, 0.7071067811865476
1.0, -1.35, 0, 0.0, 0.0, -0.7071067811865475, 0.7071067811865476
