1.0, -3.0, 0, 0.0, 0.0, 0.21148585697343186, 0.9773810578787646
1.1600563980958165, -2.92733158413132, 0, 0.0, 0.0, 0.2114858570071693, 0.9773810578714646
1.3201127961908234, -2.85466316824968, 0, 0.0, 0.0, 0.2114858569901793, 0.9773810578751408
1.4801691942872166, -2.781994752374122, 0, 0.0, 0.0, 0.2114858570967296, 0.9773810578520855
1.6402255923919988, -2.7093263364526647, 0, 0.0, 0.0, 0.21148585693749541, 0.9773810578865406
1.8002819905312706, -2.6366579205784513, 0, 0.0, 0.0, 0.211485856094769, 0.9773810580688899
1.9603383889169943, -2.5639895049252495, 0, 0.0, 0.0, 0.2114858496288184, 0.9773810594679931
2.120394789046737, -2.4913210910344996, 0, 0.0, 0.0, 0.21148582480472222, 0.9773810648394342
2.2804511898126414, -2.4186526866612708, 0, 0.0, 0.0, 0.21148566666933402, 0.977381099056774
2.440507582429783, -2.3459843484564837, 0, 0.0, 0.0, 0.2114846528849647, 0.9773813184188278
2.600563822800718, -2.2733164798519, 0, 0.0, 0.0, 0.21147607204457156, 0.9773831750918364
2.7606200631687527, -2.200652000926067, 0, 0.0, 0.0, 0.21140983846750522, 0.9773975036796152
2.920676303523513, -2.1280136841291752, 0, 0.0, 0.0, 0.21090561977933003, 0.9775064294138922
3.0807325438830078, -2.0555744147071233, 0, 0.0, 0.0, 0.20739950124761936, 0.9782563298452194
3.240788784239529, -1.9845135290600946, 0, 0.0, 0.0, 0.19386534104601663, 0.9810281492093443
3.4008450246095356, -1.9186839336908426, 0, 0.0, 0.0, 0.1680475207127528, 0.9857788954843256
3.5609012649762057, -1.8624804683338447, 0, 0.0, 0.0, 0.13724511708116494, 0.9905371158302839
3.72095750536284, -1.8172587208353819, 0, 0.0, 0.0, 0.10459189713610326, 0.9945152261546681
3.8813983566305934, -1.7831345728992, 0, 0.0, 0.0, 0.0720446142753592, 0.9974014104431148
4.042027828341924, -1.759807586518415, 0, 0.0, 0.0, 0.18463751535862946, 0.9828066889893413
4.201783251578418, -1.6975857862459232, 0, 0.0, 0.0, 0.28148929058966377, 0.9595643695361598
4.360437684410089, -1.5957384080786028, 0, 0.0, 0.0, 0.357283525397892, 0.9339959756226222
4.497270639487636, -1.4731077344312982, 0, 0.0, 0.0, 0.3662534239906824, 0.9305151419590664
4.614313102408636, -1.3640803673157742, 0, 0.0, 0.0, 0.38739519688559854, 0.9219137494527178
4.719119792067808, -1.2571112026300946, 0, 0.0, 0.0, 0.41352012585894654, 0.9104949783000459
4.810648259057721, -1.1523662662418532, 0, 0.0, 0.0, 0.4459200854465899, 0.8950727777087771
4.8879068182636995, -1.0499729732678253, 0, 0.0, 0.0, 0.4859965773175685, 0.8739607124096647
4.949996797723957, -0.9500052540579706, 0, 0.0, 0.0, -0.3826443680520261, 0.9238957125120051
5.0, -1.0, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
5.0, -0.9500000000000002, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
5.0, -0.8999999999999999, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
5.0, -0.8500000000000001, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
5.0, -0.7999999999999998, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
5.0, -0.75, 0, 0.0, 0.0, 0.7071067811865475, 0.7071067811865476
5.0, -0.7000000000000002, 0, 0.0, 0.0, -0.7071067811865475, 0.7071067811865476
5.0, -1.35, 0, 0.0, 0.0, -0.7071067811865475, 0.7071067811865476
